timestamp,generated,avg_kvah,consumed,grid,total_consumed_kvah,billed_kvah,solar_kvah,banked_solar_kvah,bill_amount
2023-03-29 22:00:00,42540,2.96,40437,9947,50384,49580,9947,0,460154.52
2023-03-29 23:00:00,44000,2.4,33879,3378,37257,36918,3378,0,324444.67
2023-03-30 00:00:00,45373,3.55,37142,6613,43755,40081,6613,0,332874.5
2023-03-30 01:00:00,36938,2.13,37688,9045,46733,43372,9045,0,350600.0
2023-03-30 02:00:00,39806,3.51,37380,5984,43364,39624,5984,0,262586.71
2023-03-30 03:00:00,38385,2.56,32834,11080,43914,41141,11080,0,247846.39
2023-03-30 04:00:00,45556,3.99,38724,11162,49886,47495,11162,0,434025.3
2023-03-30 05:00:00,45007,3.74,36766,3049,39815,39072,3049,0,293370.13
2023-03-30 06:00:00,38790,2.23,39128,6958,46086,41187,6958,0,297929.8
2023-03-30 07:00:00,40604,3.84,39672,3309,42981,37223,3309,0,246110.81
2023-03-30 08:00:00,41910,2.44,35988,3428,39416,34407,3428,0,335678.89
2023-03-30 09:00:00,37071,2.22,34035,8377,42412,39912,8377,0,268188.39
2023-03-30 10:00:00,41158,2.46,40488,4397,44885,41859,4397,0,283463.99
2023-03-30 11:00:00,37027,3.5,34335,9191,43526,42246,9191,0,259853.87
2023-03-30 12:00:00,40720,3.43,37769,3441,41210,39677,3441,0,319638.98
2023-03-30 13:00:00,38222,3.29,36318,4814,41132,38633,4814,0,324720.44
2023-03-30 14:00:00,42417,2.02,38390,9301,47691,44171,9301,0,354743.48
2023-03-30 15:00:00,42660,3.89,29546,11946,41492,41097,11946,0,277651.96
2023-03-30 16:00:00,36556,2.26,32324,4195,36519,36137,4195,0,254922.72
2023-03-30 17:00:00,37430,2.94,28793,7172,35965,35085,7172,0,213852.39
2023-03-30 18:00:00,38114,3.04,32169,6068,38237,34743,6068,0,297263.82
2023-03-30 19:00:00,40850,3.14,30973,10980,41953,38437,10980,0,253393.85
2023-03-30 20:00:00,36694,3.01,34988,10243,45231,43957,10243,0,266317.21
2023-03-30 21:00:00,44098,3.44,32382,5142,37524,34756,5142,0,307081.78
2023-03-30 22:00:00,41439,3.01,36093,3595,39688,38339,3595,0,257149.19
2023-03-30 23:00:00,46031,3.87,29524,5636,35160,30179,5636,0,191458.28
2023-03-31 00:00:00,40350,2.59,31340,4492,35832,31377,4492,0,255254.61
2023-03-31 01:00:00,40246,2.6,34324,7854,42178,35993,7854,0,322633.42
2023-03-31 02:00:00,40603,2.63,29876,3509,33385,28521,3509,0,251182.85
2023-03-31 03:00:00,38050,3.65,33895,11442,45337,45293,11442,0,452439.23
2023-03-31 04:00:00,40381,3.85,35494,4216,39710,34325,4216,0,319418.55
2023-03-31 05:00:00,40283,2.88,33597,9418,43015,42131,9418,0,332744.4
2023-03-31 06:00:00,38080,2.92,32043,4136,36179,34903,4136,0,341784.95
2023-03-31 07:00:00,42323,2.21,36921,4227,41148,37583,4227,0,250323.25
2023-03-31 08:00:00,38753,3.35,29981,6792,36773,32529,6792,0,251394.75
2023-03-31 09:00:00,36306,3.88,38434,6181,44615,44292,6181,0,299745.36
2023-03-31 10:00:00,41619,2.84,34257,5539,39796,39668,5539,0,343985.31
2023-03-31 11:00:00,39420,2.47,31994,11107,43101,38887,11107,0,253253.66
2023-03-31 12:00:00,42446,3.96,32687,8980,41667,38246,8980,0,315818.97
2023-03-31 13:00:00,40181,3.09,31695,7069,38764,34969,7069,0,240639.99
2023-03-31 14:00:00,37849,3.11,38184,3149,41333,39190,3149,0,255089.09
2023-03-31 15:00:00,40607,3.14,30562,7741,38303,36957,7741,0,275445.24
2023-03-31 16:00:00,40197,2.03,40441,9427,49868,47313,9427,0,409595.6
2023-03-31 17:00:00,42125,2.33,39934,4971,44905,44578,4971,0,445125.9
2023-03-31 18:00:00,38612,3.42,40500,3746,44246,42159,3746,0,275937.67
2023-03-31 19:00:00,42478,3.27,36659,3698,40357,38090,3698,0,275648.05
2023-03-31 20:00:00,41090,3.09,34853,11461,46314,45340,11461,0,335511.94
2023-03-31 21:00:00,39432,2.04,35683,5149,40832,37516,5149,0,249697.0
2023-03-31 22:00:00,38778,3.78,34998,9164,44162,38778,9164,0,284131.13
2023-03-31 23:00:00,40486,2.88,37384,9608,46992,44921,9608,0,306060.83
2023-04-01 00:00:00,39646,3.21,29553,5073,34626,33925,5073,0,210276.73
2023-04-01 01:00:00,40723,2.43,39892,8910,48802,47749,8910,0,444940.61
2023-04-01 02:00:00,38592,3.1,31311,11967,43278,42443,11967,0,398414.57
2023-04-01 03:00:00,44085,2.29,32268,10447,42715,37905,10447,0,306335.29
2023-04-01 04:00:00,44732,2.28,40782,10332,51114,46633,10332,0,348413.98
2023-04-01 05:00:00,37949,2.29,31224,8366,39590,39425,8366,0,243451.68
2023-04-01 06:00:00,36325,2.07,39631,4652,44283,41938,4652,0,311979.32
2023-04-01 07:00:00,38224,3.84,32515,10051,42566,38174,10051,0,239413.31
2023-04-01 08:00:00,38361,3.01,36748,7474,44222,43800,7474,0,421224.09
2023-04-01 09:00:00,46043,2.68,37875,7067,44942,39104,7067,0,351661.07
2023-04-01 10:00:00,44589,2.86,34952,6321,41273,39970,6321,0,354406.85
2023-04-01 11:00:00,44322,2.11,39804,9046,48850,44316,9046,0,316991.11
2023-04-01 12:00:00,43571,2.36,40400,10001,50401,45911,10001,0,398218.31
2023-04-01 13:00:00,39187,2.09,34038,11485,45523,39620,11485,0,270061.85
2023-04-01 14:00:00,41194,3.09,33379,11528,44907,44525,11528,0,419902.13
2023-04-01 15:00:00,43706,2.46,34029,9194,43223,40089,9194,0,259517.96
2023-04-01 16:00:00,43971,2.36,29619,4987,34606,34124,4987,0,214990.39
2023-04-01 17:00:00,39174,2.67,32762,8554,41316,38183,8554,0,306717.55
2023-04-01 18:00:00,39211,2.03,36465,9764,46229,46065,9764,0,453721.87
2023-04-01 19:00:00,43121,3.6,35562,7664,43226,38407,7664,0,303661.34
2023-04-01 20:00:00,38614,3.21,31999,5151,37150,34273,5151,0,242178.16
2023-04-01 21:00:00,38861,2.8,29479,9070,38549,35117,9070,0,228662.58
2023-04-01 22:00:00,44165,3.56,35915,11807,47722,41518,11807,0,413911.27
2023-04-01 23:00:00,44885,2.35,29570,10556,40126,38808,10556,0,362368.23
2023-04-02 00:00:00,36518,2.52,40952,3227,44179,42027,3227,0,284546.23
2023-04-02 01:00:00,42325,2.8,37682,7413,45095,39428,7413,0,293665.29
2023-04-02 02:00:00,37643,3.25,34438,7102,41540,37855,7102,0,349078.57
2023-04-02 03:00:00,40285,2.11,37056,5250,42306,36991,5250,0,303438.52
2023-04-02 04:00:00,36912,2.55,38676,5503,44179,43177,5503,0,428125.8
2023-04-02 05:00:00,38665,2.19,35479,6028,41507,37672,6028,0,348115.89
2023-04-02 06:00:00,36654,3.73,39770,7823,47593,43318,7823,0,284565.83
2023-04-02 07:00:00,37429,3.92,40688,7450,48138,45535,7450,0,281104.08
2023-04-02 08:00:00,38707,2.11,36711,10144,46855,42533,10144,0,396259.62
2023-04-02 09:00:00,44178,2.56,33260,5260,38520,36808,5260,0,306091.21
2023-04-02 10:00:00,37847,3.23,40161,9498,49659,43483,9498,0,398927.44
2023-04-02 11:00:00,37275,3.77,39786,5814,45600,42007,5814,0,365457.26
2023-04-02 12:00:00,37507,3.47,38946,7345,46291,45160,7345,0,402665.54
2023-04-02 13:00:00,43843,2.57,38563,4389,42952,37074,4389,0,288991.59
2023-04-02 14:00:00,37655,2.51,33661,3895,37556,33528,3895,0,328272.73
2023-04-02 15:00:00,36305,3.13,38702,5808,44510,38079,5808,0,326564.27
2023-04-02 16:00:00,45721,3.41,40702,11978,52680,50073,11978,0,306016.51
2023-04-02 17:00:00,44671,3.41,30628,9840,40468,35337,9840,0,326476.54
2023-04-02 18:00:00,42564,3.88,38114,3468,41582,37794,3468,0,250208.72
2023-04-02 19:00:00,41575,2.71,37253,10754,48007,42481,10754,0,382845.99
2023-04-02 20:00:00,40693,3.77,32258,11103,43361,41701,11103,0,405769.35
2023-04-02 21:00:00,38039,3.43,29690,8418,38108,37980,8418,0,315967.46
2023-04-02 22:00:00,41199,2.62,39595,6655,46250,42382,6655,0,314516.78
2023-04-02 23:00:00,40132,3.8,35762,3515,39277,34710,3515,0,254418.64
2023-04-03 00:00:00,39529,3.76,38681,6854,45535,43832,6854,0,366611.4
2023-04-03 01:00:00,45397,3.61,37751,6235,43986,41314,6235,0,384940.61
2023-04-03 02:00:00,38397,2.88,32383,10364,42747,39943,10364,0,389018.83
2023-04-03 03:00:00,38584,2.57,36304,6877,43181,40101,6877,0,396645.18
2023-04-03 04:00:00,44045,2.69,29480,4403,33883,33547,4403,0,269303.37
2023-04-03 05:00:00,42744,3.99,39836,10817,50653,49568,10817,0,362094.23
2023-04-03 06:00:00,43312,2.11,32288,8261,40549,39055,8261,0,314755.39
2023-04-03 07:00:00,39638,3.03,36087,7459,43546,38251,7459,0,337557.55
2023-04-03 08:00:00,45399,3.83,35624,7895,43519,40856,7895,0,383349.97
2023-04-03 09:00:00,43727,3.47,38645,9708,48353,47234,9708,0,376430.43
2023-04-03 10:00:00,41619,3.8,40886,9859,50745,43256,9859,0,402901.13
2023-04-03 11:00:00,45555,3.29,35328,9699,45027,39149,9699,0,265983.59
2023-04-03 12:00:00,42285,2.65,29706,9561,39267,36609,9561,0,329099.59
2023-04-03 13:00:00,37774,2.73,38827,5525,44352,42572,5525,0,288791.41
2023-04-03 14:00:00,41034,2.8,35459,10587,46046,45377,10587,0,296072.48
2023-04-03 15:00:00,44134,2.46,30243,3000,33243,28328,3000,0,252225.69
2023-04-03 16:00:00,44546,3.0,37491,10032,47523,43926,10032,0,312009.95
2023-04-03 17:00:00,36631,3.91,29099,7681,36780,34654,7681,0,292688.58
2023-04-03 18:00:00,38382,3.31,31606,8913,40519,39338,8913,0,344577.87
2023-04-03 19:00:00,42311,3.61,35034,5325,40359,38871,5325,0,260219.86
2023-04-03 20:00:00,42834,3.59,36524,6383,42907,40630,6383,0,262507.58
2023-04-03 21:00:00,42262,3.07,39053,11714,50767,48703,11714,0,433699.02
2023-04-03 22:00:00,36241,3.49,33459,6863,40322,37620,6863,0,247784.44
2023-04-03 23:00:00,41127,3.15,30713,11174,41887,36880,11174,0,315390.67
2023-04-04 00:00:00,36729,2.43,37225,3660,40885,38556,3660,0,325868.3
2023-04-04 01:00:00,37358,2.44,36363,10103,46466,43322,10103,0,349865.85
2023-04-04 02:00:00,41333,2.08,36892,10854,47746,45411,10854,0,450638.23
2023-04-04 03:00:00,40383,3.09,36225,7072,43297,37072,7072,0,282149.11
2023-04-04 04:00:00,37902,3.16,31702,4143,35845,35137,4143,0,271354.84
2023-04-04 05:00:00,44079,2.61,32023,4924,36947,31425,4924,0,263215.42
2023-04-04 06:00:00,40841,2.41,28955,7564,36519,31681,7564,0,226377.81
2023-04-04 07:00:00,44316,2.59,35066,5715,40781,40448,5715,0,365184.25
2023-04-04 08:00:00,39858,2.41,40142,6213,46355,41433,6213,0,286031.23
2023-04-04 09:00:00,45865,3.66,32559,4140,36699,35344,4140,0,231963.34
2023-04-04 10:00:00,39676,3.32,35400,10063,45463,40216,10063,0,275576.98
2023-04-04 11:00:00,43980,3.31,34153,9977,44130,39721,9977,0,345430.48
2023-04-04 12:00:00,37974,2.29,37925,3186,41111,35829,3186,0,232368.81
2023-04-04 13:00:00,45445,2.1,39056,5811,44867,40857,5811,0,398999.79
2023-04-04 14:00:00,38299,3.7,37218,9415,46633,45814,9415,0,318995.41
2023-04-04 15:00:00,41254,2.06,32709,10367,43076,41653,10367,0,334753.24
2023-04-04 16:00:00,37059,2.15,35133,3491,38624,34484,3491,0,316484.74
2023-04-04 17:00:00,44924,3.14,32017,10602,42619,41357,10602,0,396222.91
2023-04-04 18:00:00,41263,2.9,31995,8000,39995,35241,8000,0,280084.35
2023-04-04 19:00:00,39935,3.32,32703,3542,36245,34315,3542,0,254946.7
2023-04-04 20:00:00,37687,2.46,38236,8467,46703,42515,8467,0,407314.0
2023-04-04 21:00:00,42524,3.23,35460,10428,45888,41326,10428,0,386135.61
2023-04-04 22:00:00,43642,3.93,40306,3223,43529,39359,3223,0,325412.31
2023-04-04 23:00:00,43822,2.03,36261,5096,41357,39355,5096,0,296045.56
2023-04-05 00:00:00,42063,3.79,33749,5653,39402,38222,5653,0,231168.57
2023-04-05 01:00:00,42600,3.63,32660,4838,37498,37000,4838,0,225902.98
2023-04-05 02:00:00,41525,2.67,36725,8736,45461,44455,8736,0,434346.23
2023-04-05 03:00:00,38141,3.28,36642,6230,42872,40230,6230,0,306720.3
2023-04-05 04:00:00,40306,3.39,30365,7515,37880,35838,7515,0,354884.0
2023-04-05 05:00:00,42470,3.92,38330,9055,47385,43529,9055,0,265999.95
2023-04-05 06:00:00,39280,2.96,34303,11465,45768,40572,11465,0,387219.94
2023-04-05 07:00:00,42714,3.39,30807,11000,41807,36442,11000,0,243612.39
2023-04-05 08:00:00,45873,3.68,30877,11616,42493,40847,11616,0,279711.25
2023-04-05 09:00:00,39951,2.63,33287,10885,44172,41557,10885,0,306227.99
2023-04-05 10:00:00,38824,2.13,31826,9864,41690,39814,9864,0,298302.65
2023-04-05 11:00:00,45987,3.7,32070,4975,37045,32836,4975,0,214669.89
2023-04-05 12:00:00,36157,2.11,31283,5681,36964,35882,5681,0,327755.3
2023-04-05 13:00:00,39522,2.98,36616,11395,48011,47384,11395,0,345964.77
2023-04-05 14:00:00,42586,2.5,36548,3315,39863,39066,3315,0,357610.94
2023-04-05 15:00:00,39819,3.73,40305,4536,44841,39172,4536,0,348717.26
2023-04-05 16:00:00,41519,3.3,35716,3501,39217,38648,3501,0,267851.43
2023-04-05 17:00:00,45950,3.29,33922,9705,43627,41394,9705,0,355766.63
2023-04-05 18:00:00,39484,3.5,35810,11807,47617,43028,11807,0,355291.91
2023-04-05 19:00:00,40339,3.38,40095,5732,45827,45202,5732,0,297214.44
2023-04-05 20:00:00,39276,3.93,32795,3527,36322,32925,3527,0,250518.06
2023-04-05 21:00:00,41971,3.66,30533,10316,40849,39428,10316,0,283024.51
2023-04-05 22:00:00,43142,2.1,33558,8183,41741,41313,8183,0,406519.23
2023-04-05 23:00:00,38435,3.31,30973,5939,36912,36697,5939,0,313937.02
2023-04-06 00:00:00,39297,2.92,38658,4210,42868,41420,4210,0,290212.07
2023-04-06 01:00:00,37503,3.7,36298,5312,41610,40973,5312,0,331107.38
2023-04-06 02:00:00,44529,2.97,36815,5445,42260,38257,5445,0,368907.6
2023-04-06 03:00:00,44366,3.89,40285,8294,48579,41676,8294,0,321727.62
2023-04-06 04:00:00,44846,2.92,40342,5705,46047,45985,5705,0,293598.0
2023-04-06 05:00:00,42894,3.9,32291,5767,38058,37841,5767,0,257706.25
2023-04-06 06:00:00,43812,3.41,38932,11843,50775,47632,11843,0,455889.55
2023-04-06 07:00:00,41154,3.99,40210,8543,48753,43540,8543,0,427913.64
2023-04-06 08:00:00,42610,2.26,36937,7767,44704,40614,7767,0,347821.16
2023-04-06 09:00:00,46120,2.84,36999,6250,43249,40460,6250,0,279871.64
2023-04-06 10:00:00,42842,3.47,33671,11827,45498,40406,11827,0,295157.22
2023-04-06 11:00:00,40565,3.05,29757,6611,36368,32334,6611,0,209135.4
2023-04-06 12:00:00,40804,3.58,39478,11884,51362,44365,11884,0,365495.99
2023-04-06 13:00:00,37123,3.89,32618,8557,41175,35816,8557,0,315309.11
2023-04-06 14:00:00,36858,2.18,28962,9016,37978,36518,9016,0,261016.15
2023-04-06 15:00:00,40870,3.15,34630,6057,40687,34697,6057,0,282639.67
2023-04-06 16:00:00,38454,3.33,35191,9716,44907,41268,9716,0,349420.54
2023-04-06 17:00:00,37704,3.06,33513,10034,43547,42388,10034,0,418591.2
2023-04-06 18:00:00,38137,2.92,39959,10001,49960,46753,10001,0,417794.03
2023-04-06 19:00:00,37084,3.64,28928,3327,32255,30567,3327,0,231263.91
2023-04-06 20:00:00,40935,3.44,39119,3631,42750,39319,3631,0,272472.89
2023-04-06 21:00:00,42792,3.12,39816,3637,43453,42737,3637,0,301149.46
2023-04-06 22:00:00,45106,3.93,41079,6239,47318,43066,6239,0,298477.19
2023-04-06 23:00:00,42698,2.67,34542,7720,42262,41414,7720,0,260486.4
2023-04-07 00:00:00,42713,2.56,35512,6679,42191,41585,6679,0,321347.77
2023-04-07 01:00:00,44628,2.83,36691,6447,43138,38832,6447,0,335853.38
2023-04-07 02:00:00,41055,2.49,34519,10720,45239,39670,10720,0,384257.46
2023-04-07 03:00:00,36178,2.33,33679,4351,38030,34614,4351,0,222781.77
2023-04-07 04:00:00,45988,3.2,32325,9510,41835,40377,9510,0,297600.99
2023-04-07 05:00:00,38997,2.99,34146,7646,41792,37675,7646,0,339281.1
2023-04-07 06:00:00,39793,3.6,29928,9562,39490,38086,9562,0,327807.29
2023-04-07 07:00:00,42863,3.21,35199,6288,41487,36794,6288,0,269749.25
2023-04-07 08:00:00,40453,2.22,33724,10575,44299,43386,10575,0,298299.7
2023-04-07 09:00:00,44629,2.27,37043,8133,45176,40338,8133,0,255802.13
2023-04-07 10:00:00,36490,2.3,38901,4046,42947,39645,4046,0,268397.14
2023-04-07 11:00:00,45227,2.53,35710,10605,46315,40154,10605,0,283677.73
2023-04-07 12:00:00,39988,2.18,32068,4870,36938,36191,4870,0,305461.66
2023-04-07 13:00:00,38206,3.03,38000,8965,46965,42027,8965,0,369963.92
2023-04-07 14:00:00,42467,3.72,30298,9852,40150,37103,9852,0,300979.78
2023-04-07 15:00:00,45344,3.37,37565,3924,41489,40996,3924,0,362495.71
2023-04-07 16:00:00,40211,3.39,33853,8382,42235,40750,8382,0,317481.41
2023-04-07 17:00:00,39596,2.36,39717,11147,50864,45136,11147,0,445218.64
2023-04-07 18:00:00,37376,3.63,36419,3073,39492,35790,3073,0,294642.43
2023-04-07 19:00:00,38390,3.49,40123,7857,47980,45033,7857,0,307958.13
2023-04-07 20:00:00,43170,3.4,35056,4470,39526,34819,4470,0,347552.89
2023-04-07 21:00:00,38681,3.83,35158,9012,44170,42260,9012,0,365373.09
2023-04-07 22:00:00,39833,2.51,33639,5848,39487,33804,5848,0,329877.68
2023-04-07 23:00:00,42619,2.72,35424,10002,45426,44274,10002,0,333047.52
2023-04-08 00:00:00,45173,3.8,40924,11273,52197,49424,11273,0,350314.21
2023-04-08 01:00:00,44525,3.03,32777,11903,44680,40708,11903,0,313577.57
2023-04-08 02:00:00,46039,2.5,32597,8226,40823,38894,8226,0,306409.57
2023-04-08 03:00:00,38731,3.8,30869,8126,38995,34579,8126,0,334601.32
2023-04-08 04:00:00,40921,2.38,37587,9825,47412,46968,9825,0,305848.52
2023-04-08 05:00:00,39138,3.09,29964,4662,34626,31962,4662,0,211240.27
2023-04-08 06:00:00,41261,3.65,33771,11775,45546,44723,11775,0,383825.36
2023-04-08 07:00:00,39468,3.66,30773,6528,37301,31930,6528,0,313021.12
2023-04-08 08:00:00,38324,2.82,28904,10003,38907,34412,10003,0,273623.27
2023-04-08 09:00:00,43070,3.6,35304,11994,47298,42035,11994,0,329610.77
2023-04-08 10:00:00,44732,3.01,38746,5195,43941,39447,5195,0,287857.16
2023-04-08 11:00:00,45819,2.47,32037,9307,41344,35945,9307,0,343198.97
2023-04-08 12:00:00,39369,3.44,30209,9525,39734,37403,9525,0,316612.9
2023-04-08 13:00:00,38965,2.25,37781,3126,40907,37626,3126,0,284574.77
2023-04-08 14:00:00,40525,3.42,40441,4527,44968,44377,4527,0,285788.13
2023-04-08 15:00:00,41970,2.38,39134,5818,44952,41801,5818,0,294900.29
2023-04-08 16:00:00,43594,3.25,32361,6778,39139,33465,6778,0,231031.23
2023-04-08 17:00:00,38645,2.45,29723,6223,35946,34164,6223,0,258848.92
2023-04-08 18:00:00,40736,2.83,38814,6351,45165,43813,6351,0,358421.01
2023-04-08 19:00:00,39935,2.09,29661,4497,34158,29794,4497,0,290021.75
2023-04-08 20:00:00,42545,2.73,39802,11253,51055,43457,11253,0,367291.39
2023-04-08 21:00:00,41414,3.91,31785,5521,37306,32858,5521,0,261876.0
2023-04-08 22:00:00,42832,3.8,29025,8318,37343,33616,8318,0,299630.9
2023-04-08 23:00:00,43934,2.84,36862,7890,44752,41631,7890,0,300857.96
2023-04-09 00:00:00,38348,3.37,39090,11172,50262,45991,11172,0,343222.95
2023-04-09 01:00:00,37988,2.57,31883,8721,40604,35066,8721,0,332542.85
2023-04-09 02:00:00,44589,3.19,35595,11277,46872,40051,11277,0,354163.91
2023-04-09 03:00:00,45592,3.3,35862,11334,47196,40468,11334,0,243397.29
2023-04-09 04:00:00,37532,3.7,40116,7812,47928,43468,7812,0,289406.73
2023-04-09 05:00:00,38384,2.87,31316,10837,42153,40871,10837,0,321232.3
2023-04-09 06:00:00,39124,3.66,35036,4120,39156,36519,4120,0,337762.7
2023-04-09 07:00:00,39470,3.55,29366,7552,36918,34100,7552,0,332729.4
2023-04-09 08:00:00,44584,2.6,38036,11058,49094,44593,11058,0,355869.34
2023-04-09 09:00:00,38543,2.57,33350,8821,42171,38625,8821,0,325679.52
2023-04-09 10:00:00,44998,2.99,32578,11773,44351,44303,11773,0,316915.72
2023-04-09 11:00:00,41616,3.91,33480,11465,44945,41888,11465,0,298438.91
2023-04-09 12:00:00,44965,2.6,37061,6802,43863,41034,6802,0,405266.11
2023-04-09 13:00:00,45189,3.98,31508,6789,38297,34275,6789,0,326531.63
2023-04-09 14:00:00,39689,3.06,40273,3529,43802,38292,3529,0,275429.03
2023-04-09 15:00:00,38929,2.88,40821,7531,48352,48271,7531,0,406773.33
2023-04-09 16:00:00,40313,2.74,28957,8508,37465,37218,8508,0,351270.82
2023-04-09 17:00:00,43306,2.07,35553,3445,38998,33816,3445,0,221971.58
2023-04-09 18:00:00,42967,2.88,32733,8032,40765,40014,8032,0,323883.37
2023-04-09 19:00:00,45337,2.21,30049,5992,36041,35611,5992,0,327624.0
2023-04-09 20:00:00,40709,2.25,30458,10466,40924,35150,10466,0,325995.63
2023-04-09 21:00:00,40246,2.34,38615,5809,44424,38478,5809,0,236090.63
2023-04-09 22:00:00,42265,3.04,30446,6448,36894,32794,6448,0,277652.28
2023-04-09 23:00:00,38091,3.39,29801,7671,37472,35497,7671,0,253107.45
2023-04-10 00:00:00,38636,3.48,31275,6663,37938,32409,6663,0,304268.28
2023-04-10 01:00:00,39315,2.53,36873,4567,41440,35392,4567,0,215447.83
2023-04-10 02:00:00,39361,3.74,35777,11164,46941,41380,11164,0,279299.61
2023-04-10 03:00:00,41052,2.96,28873,11804,40677,38849,11804,0,375786.65
2023-04-10 04:00:00,43194,2.24,34303,3007,37310,36288,3007,0,296538.19
2023-04-10 05:00:00,39000,3.26,39572,9410,48982,48101,9410,0,375171.67
2023-04-10 06:00:00,42256,2.69,33262,7006,40268,39951,7006,0,363481.93
2023-04-10 07:00:00,37665,3.26,40411,8812,49223,45221,8812,0,384443.4
2023-04-10 08:00:00,37725,2.08,38674,5646,44320,43142,5646,0,274581.67
2023-04-10 09:00:00,42416,3.75,34930,11459,46389,43872,11459,0,347525.99
2023-04-10 10:00:00,40517,2.87,41160,5475,46635,40369,5475,0,348212.98
2023-04-10 11:00:00,44891,2.67,40357,3039,43396,42452,3039,0,297849.68
2023-04-10 12:00:00,38576,2.72,37244,5090,42334,39315,5090,0,363500.92
2023-04-10 13:00:00,39312,3.1,36070,5313,41383,39586,5313,0,294358.4
2023-04-10 14:00:00,41272,2.95,38358,10077,48435,45717,10077,0,398212.51
2023-04-10 15:00:00,36503,2.3,37109,11253,48362,44475,11253,0,331851.77
2023-04-10 16:00:00,38749,2.57,35623,10907,46530,46392,10907,0,327002.82
2023-04-10 17:00:00,37800,2.53,37741,8614,46355,45696,8614,0,406430.16
2023-04-10 18:00:00,42895,2.91,35871,3970,39841,39748,3970,0,395904.83
2023-04-10 19:00:00,40319,2.91,40803,5067,45870,43298,5067,0,368450.64
2023-04-10 20:00:00,39220,2.87,30729,3711,34440,30689,3711,0,201730.32
2023-04-10 21:00:00,45383,2.55,32506,6645,39151,37026,6645,0,234031.42
2023-04-10 22:00:00,43513,3.38,35945,10898,46843,45479,10898,0,337495.4
2023-04-10 23:00:00,40947,2.39,32252,9017,41269,41236,9017,0,362845.19
2023-04-11 00:00:00,41421,3.27,31642,7122,38764,38171,7122,0,251154.88
2023-04-11 01:00:00,45163,2.79,39227,5711,44938,39830,5711,0,348473.6
2023-04-11 02:00:00,41706,3.95,38816,8956,47772,40903,8956,0,331156.23
2023-04-11 03:00:00,38770,2.26,39459,3414,42873,41754,3414,0,322586.09
2023-04-11 04:00:00,39349,2.95,39178,9994,49172,42600,9994,0,304587.44
2023-04-11 05:00:00,39806,3.33,39849,8270,48119,42407,8270,0,363435.73
2023-04-11 06:00:00,43846,2.06,40949,3458,44407,37769,3458,0,271409.29
2023-04-11 07:00:00,40996,3.93,35695,5489,41184,40433,5489,0,398647.76
2023-04-11 08:00:00,38263,3.4,39834,8417,48251,44560,8417,0,412963.42
2023-04-11 09:00:00,41861,3.63,32329,8764,41093,35050,8764,0,327818.47
2023-04-11 10:00:00,39017,3.93,38035,11655,49690,47088,11655,0,283397.0
